,companyName,country,prefix,streetAddress1,streetAddress2
22035,"ADVANCED TELECOMMUNICATIONS MODULES, LTD.",GB,00202B,Cambridge CB3 OBL    ,
22036,MICROTECH ELECTRONICS LIMITED,GB,002086,LANCASTER ROAD,    KINGDOM
22037,RAGULA SYSTEMS,US,002052,4540 S. JUPITER DRIVE,SALT LAKE CITY  UT  84124
22038,"ADVANCED COMPRESSION TECHNOLOGY, INC.",US,002090,820 FLYNN ROAD,CAMARILLO  CA  93012
22039,"Harmonic, Inc",US,0020A3,4300 North First Street,San Jose  CA  95134
22040,OSAKA COMPUTER CORP.,JP,00206A,2-8 KOYACHOU NEYAGAW-SHI,    
22041,"XNET TECHNOLOGY, INC.",US,0020DB,426 S. HILLVIEW DRIVE,MILPITAS  CA  95035
22042,MULTIPOINT NETWORKS,US,0020A4,19 DAVIS DRIVE,BELMONT  CA  94002-3001
22043,"EXCEL, INC.",US,00201C,355 OLD PLYMOUTH ROAD,SAGAMORE BEACH  MA  02562
22044,ERSAT ELECTRONIC GMBH,DE,00209B,HAARBERGSTR. 61,    
22045,VICTRON BV,NL,0020C9,POB 31,  THE  
22046,MICROCOMPUTER SYSTEMS (M) SDN.,MY,0020D1,"23-25, JALAN JEJAKA TUJUH",    
22047,"OCE PRINTING SYSTEMS, GMBH",DE,002084,SIEMENSALLEE 2,    
22048,"TEXAS MEMORY SYSTEMS, INC.",US,0020C2,11200 WESTHEIMER RD-STE#1000,HOUSTON  TX  77042
22049,LARSCOM INCORPORATED,US,0020C8,4600 PATRICK HENRY DRIVE,SANTA CLARA  CA  95054
22050,TECHWARE SYSTEMS CORP.,CA,0020EC,#100 - 12051 HORSESHOE WAY,  V7A  4V4
22051,PRESTICOM INCORPORATED,CA,002083,"3275, 1ST STREET, STE. #1",CANADA  J3Y  8Y6
22052,"DATA RACE, INC.",US,00206D,11550 IH-10WEST  STE#395,SAN ANTONIO  TX  78230
22053,DIGITAL BI0METRICS INC.,US,00203A,5600 ROWLAND ROAD- STE.#205,MINNETONKA  MN  55364
22054,"SHINDENGEN ELECTRIC MFG. CO., LTD.",JO,00A06C,"10-13, MINAMI-CHO, HANNOU-CITY",SAITAMA 357    
22055,NASHOBA NETWORKS,US,00A0EE,9-11 GOLDSMITH ST.,LITTLETON  MA  01460
22056,"TORAY ENGINEERING CO., LTD.",JP,00A0FB,"1-45, OE 1-CHOME, OTSU CITY",  520-21  
22057,XKL SYSTEMS CORP.,US,00A0E3,8420 154TH AVE. NE,REDMOND  WA  98052
22058,EST CORPORATION,US,00A01E,120 ROYALL STREET,CANTON  MA  02021
22059,Tattile SRL ,US,00A080,4000 Executive Parkway,San Ramon  CA  94583
22060,"R.A. SYSTEMS CO., LTD.",JP,00A0C2,1850-3 HIROOKANOMURA,    
22061,"ARK TELECOMMUNICATIONS, INC.",US,00A0CB,124 CARMEN LANE--SUITE,SANTA MARIA  CA  93454
22062,PERCEPTION TECHNOLOGY,US,00A074,40 SHAWMUT ROAD,CANTON  MA  02021-1409
22063,Verilink Corporation,US,00A06A,127 Jetplex Circle,Madison  AL  35758
22064,COASTCOM,US,00A070,1151 HARBOR BAY PARKWAY,ALAMEDA  CA  94502-6511
22065,"ALPS ELECTRIC (USA), INC.",US,00A079,3553 NORTH 1ST STREET,SAN JOSE  CA  95134
22066,MIRO COMPUTER PRODUCTS AG,DE,002059,CARL MIELE STR. 4,D-38112 BRAUNSCHWEIG    
22067,Long Reach Networks Pty Ltd,AU,0020BC,"Unit 3, 118-122 Bowden St",MEADOWBANK NSW 2114    
22068,LINQ SYSTEMS,US,0020AD,P.O. BOX 11040,TUCSON  AZ  85734
22069,"CIPRICO, INC.",US,002046,2800 CAMPUS DRIVE--SUITE #60,PLYMOUTH  MN  55441
22070,IBR GMBH,DE,002071,KOHLERSTR. 45,D-46286 DORSTEN    
22071,GALCOM NETWORKING LTD.,IL,0020A2,P.O. BOX 1568,RAMAT HASHARON 47113    
22072,HECTRONIC AB,SE,002098,BOX 3002,S-75003 UPPSALA    
22073,SUPERNET NETWORKING INC.,IL,002065,16 TOZERET HA'ARETZ ST.,TEL-AVIV 67891    
22074,CUBIX CORPORATION,US,002094,2800 LOCKHEED WAY,CARSON CITY  NV  89706
22075,COUNTER SOLUTIONS LTD.,GB,0020C3,263 HEAGE ROAD,"RIPLEY, DERBYS DE5 3GH    "
22076,API ENGINEERING,US,0020A5,2689 POPLARWOOD WAY,SAN JOSE  CA  95132
22077,"HYNET, LTD.",IL,002070,102 JABOTINSKY ST.,PETACH TIKVA 49130    
22078,NETQUEST CORPORATION,US,00201E,523 FELLOWSHIP ROAD-STE.#205,MT. LAUREL  NJ  08054
22079,APPLIED SIGNAL TECHNOLOGY,US,002097,160 SOBRANTE WAY,SUNNYVALE  CA  94086
22080,DATATREK CORPORATION,US,0020E8,4505 WYLAND DRIVE,ELKHART  IN  46516
22081,DEUTSCHE AEROSPACE AG,DE,00204F,GESCHAEFTSFELD,  BUNDESREPUBLIK  DEUTSCHLAND
22082,DAYSTAR DIGITAL,US,00202E,5556 ATLANTA HIGHWAY,FLOWERY BRANCH  GA  30542
22083,"GATEWAY DEVICES, INC.",US,0020B0,2440 STANWELL DRIVE,CONCORD  CA  94520
22084,WHITE HORSE INDUSTRIAL,TW,0020A9,"4F. NO.16, ALLEY 56, LANE 181",    
22085,"GarrettCom, Inc.",US,002061,47823 Westinghouse Dr.,Fremont  CA  94539
22086,NECTEC,TH,0020C6,RAMA VI ROAD,    
22087,"RAD DATA COMMUNICATIONS, LTD.",KZ,0020D2,8 HANECHOSHET STREET,    
22088,Zebra Technologies Inc,US,00A0F8,475 Half Day Road,Lincolnshire  IL  60069
22089,REDCOM LABS INC.,US,00A025,ONE REDCOM CENTER,VICTOR  NY  14564-0995
22090,"RADIOLAN,  INC.",US,00A0D4,454 DEGUIGNE DRIVE - STE,SUNNYVALE  CA  94086
22091,"BROOKTROUT TECHNOLOGY, INC.",US,00A08A,144 GOULD STREET- SUITE #200,NEEDHAM  MA  02194
22092,LANDINGS TECHNOLOGY CORP.,US,002093,163 WATER STREET,EXETER  NH  03833
22093,NEOPRODUCTS,AU,002056,25 CHAPMAN STREET,    
22094,Proxim Wireless,US,0020A6,1561 Buckeye Drive,Milpitas  CA  95035
22095,XEDIA CORPORATION,US,00C073,301 BALLARDVALE STREET,WILMINGTON  MA  01887
22096,"AXON NETWORKS, INC.",US,00C0D4,104 SPRUCE STREET,WATERTOWN  MA  02172
22097,"GESPAC, S.A.",CH,00C0E5,CHEMIN DES AULX 18,    
22098,FUJITSU DENSO LTD.,US,00A0CA,3055 ORCHARD DRIVE,SAN JOSE  CA  95134
22099,COULTER CORPORATION,US,00A029,11800 S.W. 147TH AVE.,MIAMI  FL  33196
22100,EKF ELEKTRONIK GMBH,DE,00C088,PHILIPP-REIS-STR. 4,    
22101,SOMELEC,FR,00C056,BP 7010 - 95050,    
22102,"MORNING STAR TECHNOLOGIES, INC",US,00C063,1760 ZOLLINGER ROAD,COLUMBUS  OH  43221
22103,NETEXPRESS,US,00C021,989 EAST HILLSDALE BLVD.,FOSTER CITY  CA  94404-2113
22104,"U.S. ROBOTICS, INC.",US,00C049,8100 NORTH MCCORMICK BLVD.,SKOKIE  IL  60076-2999
22105,I-CUBED LIMITED,GB,00C032,"UNIT J1, THE POADDOCKS",CB1 4DH  CB1 4DH  ENGLAND
22106,ADVANCED INTEGRATION RESEARCH,US,00C051,2188 DEL FRANCO STREET,SAN JOSE  CA  95131
22107,"ELECTRONICS FOR IMAGING, INC.",US,00C085,2855 CAMPUS DRIVE,SAN MATEO  CA  94403
22108,"APTEC COMPUTER SYSTEMS, INC.",US,00C0FE,P.O. BOX 6750,PORTLAND  OR  97228-6750
22109,"PLEXCOM, INC.",US,00C0E8,65 MORELAND ROADENUYE,SIMI VALLEY  CA  93065
22110,NORAND CORPORATION,US,00C0B2,550 2ND STREET SE,CEDAR RAPIDS  IA  52401
22111,GENIUS NET CO.,KR,00C0B1,"4F, HANSOO B/D 210-5",  SOUTH  KOREA
22112,QUINTE NETWORK CONFIDENTIALITY,CA,00C0D9,EQUIPMENT INC.,CANADA  K8N  1C3
22113,RASTER IMAGE PROCESSING SYSTEM,US,00C038,4665 NAUTILUS COURT SOUTH,BOULDER  CO  80301
22114,"CHUNTEX ELECTRONIC CO., LTD.",TW,00C098,"6F., NO.2, ALLEY 6, LANE 235",TAIWAN  TAIWAN  R.O.C.
22115,QLogic Corporation,US,00C0DD,6321 Bury Dr.,Eden Prarie  MN  55346
22116,Lauterbach GmbH,DE,00C08A,Altlaufstraße 40,  Höhenkirchen-Siegertsbrunn  85635
22117,TELEBIT CORPORATION,US,0040FF,1315 CHESAPEAKE TERRACE,SUNNYVALE  CA  94089-1100
22118,STUDIO GEN INC.,JP,0040D7,3-12-8 TAKANAWA #202,    
22119,TELMAT INFORMATIQUE,FR,004007,6 RUE DE L'INDUSTRIE,    
22120,THE GOODYEAR TIRE & RUBBER CO.,US,00408D,1144 EAST MARKET STREET,AKRON  OH  44316
22121,"ISIS DISTRIBUTED SYSTEMS, INC.",US,00402C,111 SOUTH CAYUGA STREET,ITHACA  NY  14850
22122,WIESEMANN & THEIS GMBH,DE,00C03D,WITTENER STR. 312,    
22123,"LANS TECHNOLOGY CO., LTD.",TW,00C026,"153 MINTSU RD. 2F, TAOYUAN,",TAIWAN  R.  O. C.
22124,"MESA RIDGE TECHNOLOGIES, INC.",US,0040E2,6725 MESA RIDGE ROAD-STE#100,SAN DIEGO  CA  92121
22125,WEARNES AUTOMATION PTE LTD,SG,004078,"801 LORONG 7, TOA PAYOH",  SINGAPORE  1231
22126,"E-SYSTEMS, INC./GARLAND DIV.",US,004062,P.O. BOX 660023,DALLAS  TX  75266-0023
22127,PAGINE CORPORATION,US,0040D2,1961-A CONCOURSE DRIVE,SAN JOSE  CA  95131
22128,MITAC INTERNATIONAL CORP.,TW,0040D0,8TH FL. 585 MING SHENG E. RD.,    
22129,"E-M TECHNOLOGY, INC.",US,0040E4,9245 SOUTHWEST NIMBUS AVE.,BEAVERTON  OR  97005
22130,CHANNEL SYSTEMS INTERN'L INC.,US,0040BF,93 SO. LA PATERA LANE,SANTA BARBARA  CA  93117
22131,"SHOGRAPHICS, INC.",US,004094,1890 N. SHORELINE BLVD.,MOUNTAIN VIEW  CA  94043
22132,FLIR Systems,SE,00407F,BOX 3,    
22133,DATACOM INC.,US,0040A9,146 HIGHWAY ROUTE 34 - STE 250,HOLMDEL  NJ  07733
22134,RISC DEVELOPMENTS LTD.,GB,00C07D,117 HATFIELD ROAD,    ENGLAND
22135,LA FRANCAISE DES JEUX,FR,00C01E,CENTRE DE ROUSSY/DTI,    
22136,DATA LINK CORP. LTD.,JP,00C084,3-15-3 MIDORICHO,    
22137,"UUNET TECHNOLOGIES, INC.",US,00C087,3110 FAIRVIEW PARK DR. #570,FALLS CHURCH  VA  22042
22138,TELEBIT COMMUNICATIONS APS,DK,00C033,SKANDERBORGVEJ 234,    
22139,METRODATA LTD.,GB,00C081,BLENHEIM HOUSE,TW20 8RY  TW20 8RY  ENGLAND
22140,"NIPPON AVIONICS CO., LTD.",JP,00C006,INDUSTRIAL SYSTEM DIVISION,    
22141,NETRIX,US,00C013,13595 DULLES TECHNOLOGY DRIVE,HERNDON  VA  22071
22142,DATAEXPERT CORP.,US,00C058,1156 SONOPRA COURTN-KANG RD.,SUNNYVALE  CA  94086
22143,"CHARLES RIVER DATA SYSTEMS,INC",US,0040E8,983 CONCORD STREET,FRAMINGHAM  MA  01701
22144,GK COMPUTER,DE,004030,BASLER STRASSE 103,    
22145,PICKER INTERNATIONAL,US,0080DC,595 MINER ROAD,CLEVELAND  OH  44143
22146,GVC CORPORATION,US,00C0A8,1961 CONCOURSE DRIVE-STE,SAN JOSE  CA  95131
22147,HIRAKAWA HEWTECH CORP.,JP,00C010,"7F, BLDG.B, OMORI BELLPORT",    
22148,"ARCO ELECTRONIC, CONTROL LTD.",US,00C020,2750 NORTH 29TH AVE.-STE.#316,HOLLYWOOD  FL  33020
22149,"Cray, Inc.",US,0040A6,655F LONE OAK DRIVE,EAGAN  MN  55121
22150,DRESSLER GMBH & CO.,DE,004098,KACKERTSTRASSE 10,    
22151,"FUNK SOFTWARE, INC.",US,00C0B9,222 THIRD STREET,CAMBRIDGE  MA  02142
22152,"SCOPE COMMUNICATIONS, INC.",US,00C065,100 OTIS STREET,NORTHBORO  MA  01532
22153,LANART CORPORATION,US,00C018,145 ROSEMARY STREET,NEEDHAM  MA  02194
22154,DOT HILL SYSTEMS CORPORATION,US,00C0FF,6305 El Camino Real,Carlsbad  CA  92009
22155,"LANNET DATA COMMUNICATIONS,LTD",IL,00400D,"ATIDIM TECHNOLOG'L PARK, BG.#3",    
22156,OEM ENGINES,US,0040F5,"1190 DELL AVENUE, STE.",CAMPBELL  CA  95008
22157,"AEON SYSTEMS, INC.",US,004019,8401 WASHINGTON PLACE NE,ALBUQUERQUE  NM  87113
22158,ERGO COMPUTING,US,0040A1,ONE INTERCONTINENTAL WAY,PEABODY  MA  01960
22159,"EVERGREEN SYSTEMS, INC.",US,00407E,120 LANDING COURT-SUITE,NOVATO  CA  94945
22160,KATRON COMPUTERS INC.,TW,0040F6,"4 FL. NO. 2, ALLEY 23",TAIPEI  TAIPEI  TAIWAN
22161,Sun Conversion Technologies,US,004076,100 Commerce Boulevard,Quakertown  PA  78951-2237
22162,"CAMEO COMMUNICATIONS, INC.",US,0040F4,"71 SPITBROOK ROAD, STE #410",NASHUA  NH  030603
22163,"BOCA RESEARCH, INC.",US,00C06D,6401 CONGRESS AVENUE,BOCA RATON  FL  33487
22164,IPC CORPORATION (PTE) LTD.,SG,00C0DB,"122 EUNOS AVE., 7 #05-10",  SINGAPORE  1440
22165,NICE SYSTEMS LTD.,IL,00C0DA,3 TEVUOT HA'ARETZ ST,    
22166,"RELIANCE COMM/TEC, R-TEC",US,00C09B,SYSTEMS INC.,BEDFORD  TX  76021
22167,FRASER'S HILL LTD.,US,00C0B8,27502 W. GILL ROAD,MORRISTOWN  AZ  85342
22168,ELECTRONIC THEATRE CONTROLS,US,00C016,3030 LAURA LANE,MIDDLETON  WI  53562
22169,TAMURA CORPORATION,JP,00C096,COMMUNICATION SYSTEMS DIV.,    
22170,QUINTAR COMPANY,US,00C035,"370 AMAPOLA AVE., STE.#106",TORRANCE  CA  90501
22171,"TELESCIENCES CO SYSTEMS, INC.",US,00C0CC,351 NEW ALBANY RD.,MOORESTOWN  NJ  08057-1177
22172,COMPUTER SYSTEMS ENGINEERING,US,00C078,46791 FREMONT BLVD.,FREMONT  CA  94538
22173,NETCOR,US,0040F3,850 AUBURN COURT,FREMONT  CA  94538
22174,"ADDTRON TECHNOLOGY CO., LTD.",US,004033,46560 FREMONT BLVD. #303,FREMONT  CA  94538
22175,MICROUNITY SYSTEMS ENGINEERING,US,0040A3,255 CASPIAN DRIVE,SUNNYVALE  CA  94089-1015
22176,NETWORK CONTROLS INT'NATL INC.,US,0040ED,9 WOODLAWN GREEN,CHARLOTTE  NC  28217
22177,SMA REGELSYSTEME GMBH,DE,0040AD,HANNOVERSCHE STR. 1-5,    
22178,"SHINNIHONDENKO CO., LTD.",JP,0080D2,6-8 NISHITENMA 2 CHOME,    
22179,ADC CODENOLL TECHNOLOGY CORP.,US,0080DF,200 CORPORATE BLVD. SO.,YONKERS  NY  10701
22180,SAI TECHNOLOGY,US,008071,4224 CAMPUS POINT COURT,SAN DIEGO  CA  92121-1513
22181,"SURIGIKEN CO.,  LTD.",JP,00803D,"YOUTH BLDG, 4-1-9 SHINJUKU",    
22182,EAGLE TECHNOLOGIES PTY.LTD.,AU,00804B,70 KEYS ROAD,    
22183,PERIPHONICS CORPORATION,US,008001,4000 VETERANS MEMORIAL HIGHWAY,BOHEMIA  NEW YORK  11716
22184,INTERFACE  CO.,JP,008062,8-26 OZU 5-CHOME MINAMI-KU,    
22185,SUN ELECTRONICS CORP.,JP,0080F3,250 ASAHI KOCHINO-CHO,  483  
22186,WESTCOAST TECHNOLOGY B.V.,NL,00808D,P.O. BOX 3317,    
22187,NETWORK EQUIPMENT TECHNOLOGIES,US,0080B2,6900 PASEO PADRE PARKWAY,FREMONT  CA  94555
22188,"CONDOR SYSTEMS, INC.",US,00805B,2133 SAMARILTAN DRIVE,SAN JOSE  CA  95124
22189,NEWPORT SYSTEMS SOLUTIONS,US,00801C,4019 WESTERLY AVENUE,NEWPORT BEACH  CA  92660
22190,NATIONAL DATACOMM CORPORATION,TW,0080C6,"2F, 28, INDUSTRY EAST 9TH RD.",TAIWAN  30077  TAIWAN  30077  R.O.C.
22191,RWT GMBH,DE,0080FA,TALANGERSTR. 5-7,  WEST  
22192,THE CLOUD INC.,KR,008084,CLOUD BLDG.,    KOREA
22193,Tattile SRL ,CA,008046,DEPT. OF ELECTRICAL ENGIN'ING,    
22194,"REPUBLIC TECHNOLOGY, INC.",US,0080A6,P.O. BOX 141006,AUSTIN  TX  78714
22195,"JUPITER SYSTEMS, INC.",US,008009,3073 TEAGARDEN STREET,SAN LEANDRO  CA  94577-5720
22196,UNITED NETWORKS INC.,US,0080B5,2178 PARAGON DRIVE,SAN JOSE  CA  95131
22197,"TECHNOLOGY WORKS, INC.",US,008035,4030 BRAKER LANE #350,AUSTIN  TX  78759
22198,"VICTOR COMPANY OF JAPAN, LTD.",JP,008088,"58-7 SHINMEI-CHO, YOKOSUKA",    
22199,DATUS GMBH,DE,00809E,INDUSTRIESTR. 2,  WEST  
22200,FERMILAB,US,008055,"P.O. BOX 500, MS-234",BATAVIA  IL  60510
22201,TEST SYSTEMS & SIMULATIONS INC,US,00802A,32429 INDUSTRIAL DRIVE,MADISON HEIGHTS  MI  48071-1528
22202,QUIN SYSTEMS LTD,GB,0040E3,OAKLANDS BUSINESS CENTRE,  UNITED  KINGDOM
22203,PROCOMP INDUSTRIA ELETRONICA,BR,004091,"AV. KENKITI SIMOMOTO, 767",    
22204,COMSOFT GMBH,DE,004014,WACHHAUSSTR. 5A,    
22205,DATACOM TECHNOLOGIES,US,00400F,11001 31ST PLACE WEST,EVERETT  WA  98204
22206,SAAB INSTRUMENTS AB,SE,004085,P.O. BOX 1017,    
22207,SAMPO TECHNOLOGY CORPORATION,TW,004006,"26-2 TING-HU,",33334 TAIWAN  33334 TAIWAN  R.O.C.
22208,HARRIS ADACOM CORPORATION,US,00402D,1100 VENTURE COURT,CARROLLTON  TX  75006-5412
22209,WIND RIVER SYSTEMS,US,004047,1010 ATLANTIC AVENUE,ALAMEDA  CA  94501
22210,"MICROBOARDS, INC.",JP,0040FA,"31-8, TAKASECHO,FUNABASHI-CITY",CHIBA 273  CHIBA 273  
22211,SOCIETE EVIRA,FR,00002E,ZONE PORTUAIRE DE BREGAILLON,    
22212,APRIL,FR,0000ED,"60, RUE DE CARTALE",    
22213,AUSPEX SYSTEMS INC.,US,00003C,5200 GREAT AMERICA PKWY,SANTA CLARA  CA  95054
22214,HOB ELECTRONIC GMBH & CO. KG,DE,000051,BRANDSSTATTER-STR.2-10,    
22215,NETWORK COMPUTING DEVICES INC.,US,0000A7,350 NORTH BERNARDO,MOUNTAIN VIEW  CA  94043
22216,YOUTH KEEP ENTERPRISE CO LTD,TW,0000F7,3/F NO. 712 MINTSU E. ROAD,    ROC
22217,MEIKO,GB,0000FC,650 AZTEC WEST,  UNITED  KINGDOM
22218,DATABILITY SOFTWARE SYS. INC.,US,0000B5,ONE PALMER TERRACE,CARLSTADT  NJ  07072
22219,"SHA-KEN CO., LTD.",JP,000026,MINAMI-OTSUKA,  TOKYO  
22220,VISUAL TECHNOLOGY INC.,US,000022,1703 MIDDLESEX STREET,LOWELL  MA  01851
22221,"CRAY COMMUNICATIONS, LTD.",GB,00006D,"P.O. BOX 254, CAXTON WAY",  UNITED  KINGDOM
22222,MICROSAGE COMPUTER SYSTEMS INC,US,0000FA,680 SOUTH ROCK BLVD,RENO  NE  89502
22223,"CRISP AUTOMATION, INC",US,00002B,5160 BLAZER PARKWAY,DUBLIN  OH  43017
22224,APPLIED DYNAMICS INTERNATIONAL,US,000019,3800 STONE SCHOOL ROAD,ANN ARBOR  MI  48104-2499
22225,SHIVA CORP.,US,0080D3,205 BURLINGTON ROAD,BEDFORD  MA  01730
22226,SPEED INTERNATIONAL,US,0080A5,1320 ARBOLITA DR.,LA HABRA  CA  90631
22227,CLEARPOINT RESEARCH,US,0080A9,190 NORTH MAIN STREET,  NATICK  MA
22228,COMPUTONE SYSTEMS,US,008069,1100 NORTHMEADOW PARKWAY,ROSWELL  GA  30076
22229,"TOKYO ELECTRIC CO.,LTD",JP,008091,10-14 UCHIKANDA,TOKYO  JAPAN  101
22230,TELEMECANIQUE ELECTRIQUE,FR,0080F4,"33 BIS AVENUE,",    
22231,VIDECOM LIMITED,GB,00800C,NEWTOWN ESTATE,    ENGLAND
22232,CUMULUS CORPORATIION,US,0080E8,23500 MERCANTILE ROAD,CLEVELAND  OH  44122
22233,Allied Telesis Labs Ltd,NZ,0000CD,27 Nazareth Avenue,Middleton  Christchurch  8024
22234,Tattile SRL ,US,0000A5,P.O. BOX 17220,BOULDER  CO  80308-7220
22235,"XINETRON, INC.",US,00801E,2330 B. WALSH AVE.,SANTA CLARA  CA  95051
22236,PRO-LOG,US,00804A,12 UPPER RAGSDALE DRIVE,MONTEREY  CA  93940
22237,"STANLEY ELECTRIC CO., LTD",JP,008059,R&D LABORATORY,    
22238,SCHMID TELECOMMUNICATION,CH,00806B,"BINZSTRASSE 35,",    
22239,THE SAGE GROUP PLC,GB,00802C,"SAGE HOUSE, BENTON PARK ROAD",  UNITED  KINGDOM
22240,"KOBE STEEL, LTD.",JP,008018,KOBE ISUZU RECRUIT BLDG.,    
22241,THOMSON CSF,FR,0080EE,51 ESPLANADE DU GENERAL,    
22242,THOMAS-CONRAD CORPORATION,US,008013,1908-R KRAMER LANE,AUSTIN  TX  78758
22243,RADSTONE TECHNOLOGY,GB,00808E,"WATER LANE, TOWCESTER",    ENGLAND
22244,ATARI CORPORATION,US,000036,1196 BORREGAS AVENUE,SUNNYVALE  CA  94086
22245,"THE FURUKAWA ELECTRIC CO., LTD",JP,0080BD,"6-1, MARUNOUCHI 2-CHOME",  100  
22246,VITACOM CORPORATION,US,0080A8,1330 CHARLESTON ROAD,MOUNTAIN VIEW  CA  94043
22247,Artesyn Embedded Technologies,US,008042,2900 S. Diablo Way,Tempe  AZ  85282
22248,SQUARE D COMPANY,US,008067,4041 NORTH RICHARD STREET,MILWAUKEE  WI  53201
22249,MATSUSHITA ELECTRIC IND. CO,JP,008045,COMPUTER DIVISION,OSAKA  571  
22250,"CONTEC CO., LTD.",JP,00804C,"3-9-31, HIMESATO",    
22251,NETWORK PRODUCTS,US,008020,DIVISION OF ANDREW CORPORATION,TORRANCE  CA  90503
22252,"QNIX COMPUTER CO., LTD.",KR,004044,"8,9F KOREAN TEACHER'S MUT.BLDG",SEOUL  KOREA  150-010
22253,HONG TECHNOLOGIES,US,0040DD,532 WEDDELL DRIVE,SUNNYVALE  CA  94089
22254,IMPACT TECHNOLOGIES,FR,00403A,6 RUE DE L'ACADIE,    
22255,NCUBE,US,0040C9,919 EAST HILLSDALE BLVD.,FOSTER CITY  CA  94404
22256,Tattile SRL ,GB,004075,11-12 NORTHFIELD PROSPECT,  UNITED  KINGDOM
22257,OPUS SYSTEMS,US,0080F1,3000 CORONADO DRIVE,SANTA CLARA  CA  95054
22258,CHIPCOM CORPORATION,US,08008F,SOUTHBOROUGH OFFICE,SOUTHBOROUGH  MA  01772-1886
22259,ASTECH INC.,US,080081,670 NORTH COMMERCIAL STREET,MANCHESTER  NH  03101
22260,INDATA,NO,08007A,GJERDRUMS VEI 12 C,    
22261,ACCELL CORPORATION,US,080078,50 SAGINAW DRIVE,ROCHESTER  NY  14623
22262,MASSCOMP,US,08006E,ONE TECHNOLOGY PARK,WESTFORD  MA  01886
22263,WHITECHAPEL COMPUTER WORKS,GB,08006D,75 WHITECHAPEL ROAD,LONDON  E1  1DU
22264,SUNTEK TECHNOLOGY INT'L,US,08006C,586 NO. FIRST STREET,SAN JOSE  CA  95112
22265,ComDesign,US,080067,Goleta  CA  ,
22266,PLESSEY,US,080063,PLESSEY - UK LIMITED,JAMAICA  NY  11434
22267,INDUSTRIAL NETWORKING INC.,US,080060,3990 FREEDOM CIRCLE,SANTA CLARA  CA  95050
22268,Bay Networks,US,000081,PO Box 58185,Santa Clara  CA  95052-8185
22269,MARQUETTE ELECTRIC CO.,US,0000A1,8200 WEST TOWER AVENUE,MILWAUKEE  WI  53223
22270,DIAMOND SALES LIMITED,GB,0000F5,"17, CHARTERHOUSE STREET",  UNITED  KINGDOM
22271,SIGMEX LTD.,GB,0000E5,SIGMA HOUSE,RH12  4UZ  ENGLAND
22272,"SIIG, INC.",US,0000BA,6078 STEWART AVENUE,FREMONT  CA  94538
22273,TIMEPLEX INC.,US,00002F,530 CHESTNUT RIDGE ROAD,WOODCLIFF LAKE  NJ  07675
22274,"SEIKOSHA CO., LTD.",JP,0000B8,SYSTEM EQUIPMENT DIVISION,    
22275,LINOTYPE-HELL AG,DE,00007F,POSTFACH 56 60,    
22276,DOVE COMPUTER CORPORATION,US,0000B7,1200 NORTH 23RD STREET,WILMINGTON  NC  28405
22277,RC COMPUTER A/S,DK,00009A,LAUTRUPBJERG 1,    
22278,CETIA,FR,0000DE,150 RUE BERTHELOT,    
22279,ICL DATA OY,FI,00004B,KUTOMOTIE 16-18,    
22280,CAMEX,US,000013,75 KNEELAND STREET,BOSTON  MA  02111
22281,SONY TEKTRONIX CORP.,JP,000095,P.O. BOX 5209 TOKYO INT'L,    
22282,FUJI-XEROX CO. LTD.,JP,080037,ADVANCED TECH & ENG'G CENTER,    
22283,LITTLE MACHINES INC.,US,080031,4141 JUTLAND DRIVE,SAN DIEGO  CA  92117
22284,DIGITAL EQUIPMENT CORPORATION,US,08002B,LKG 1-2/A19,LITTLETON  MA  01460-1289
22285,MOSAIC TECHNOLOGIES INC.,US,08002A,47 MANNING ROAD,BILLERICA  MA  01821-3970
22286,Megatek Corporation,US,080029,16868 Via Del Campo Court,San Diego  CA  92127
22287,NORSK DATA A.S.,NO,080026,P.O. BOX 25 BOGERUD,    
22288,SHARP CORPORATION,JP,08001F,ENGINEERING DEPARTMENT 6,NARA  639-11  
22289,DASSAULT ELECTRONIQUE,FR,0000AE,"55, QUAI MARCEL DASSAULT",    
22290,TCL INCORPORATED,US,0000DD,41829 ALBRAE STREET,FREMONT  CA  94538
22291,NIPPON TELEGRAPH & TELEPHONE,JP,0000D9,CORPORATION (NTT),TOKYO  100-8116  
22292,OLIVETTI NORTH AMERICA,US,000046,E 22425 APPLEWAY,LIBERTY LAKE  WA  99019
22293,Oracle,US,000017,4200 Network Circle,Santa Clara  CA  95054
22294,AMERISTAR TECHNOLOGIES INC.,US,00009F,47 WHITTIER AVE.,MEDFORD  NY  11763
22295,INTEGRATED MICRO PRODUCTS LTD,GB,0000E3,"IMP, NO. 1 INDUSTRIAL ESTATE",ENGLAND  ENGLAND  DH86TJ
22296,SIECOR CORPORATION,US,000073,P.O. BOX 13625,RESEARCH TRIANGLE PK  NC  27709
22297,CIMLINC INCORPORATED,US,0000B3,1957 CROOKS ROAD,TROY  MI  48084
22298,LOCUS COMPUTING CORPORATION,US,00009D,9800 LA CIENEGA,INGLEWOOD  CA  90301
22299,KONTRON ELEKTRONIK GMBH,DE,000060,OSKAR-VON-MILLER-STR. 1,    
22300,NORMEREL SYSTEMES,FR,000011,58 RUE POTTIER,    
22301,PHILIPS APELDOORN B.V.,NL,08006F,P.O. BOX 105,  THE  
22302,RND-RAD NETWORK DEVICES,IL,0000B0,ATIDIM TECHNOL'CL BLDG. 1,    
